ID,surveyID,ID2015,GroupID,RA,Dec,z,StellarMass,tag,CC
324,-1,864942,324,      149.97614,        2.60857,        0.71080,       11.10060,1,       -1.00000
325,-1,864852,325,      150.40067,        2.61244,        0.73880,        9.39086,1,       -1.00000
326,-1,864613,326,      149.92369,        2.60858,        0.33010,       10.91610,1,       -1.00000
327,-1,864491,327,      150.11501,        2.60954,        0.34020,        9.48881,1,       -1.00000
328,-1,864423,328,      149.92212,        2.60804,        0.88580,       11.59990,1,       -1.00000
329,-1,864366,329,      150.59420,        2.61043,        0.18500,        8.74897,1,       -1.00000
330,-1,864268,330,      149.62051,        2.61013,        0.95030,       10.91730,1,       -1.00000
331,-1,864095,331,      150.15807,        2.60743,        0.59420,       10.37190,1,       -1.00000
332,-1,864084,332,      150.05237,        2.60782,        0.40980,       10.24840,1,       -1.00000
333,-1,864033,333,      150.17615,        2.60812,        0.98830,       11.20310,1,       -1.00000
334,-1,863831,334,      149.92805,        2.61005,        0.31950,        9.45179,1,       -1.00000
335,-1,863740,335,      150.12874,        2.60687,        0.99610,       11.29980,1,       -1.00000
336,-1,863739,336,      150.15174,        2.60674,        0.49390,       10.78260,1,       -1.00000
337,-1,863154,337,      150.54599,        2.60826,        0.88900,       10.20400,1,       -1.00000
338,-1,863067,338,      149.92782,        2.60665,        0.88000,       11.45190,1,       -1.00000
339,-1,863026,339,      150.57617,        2.60792,        0.55940,        9.36719,1,       -1.00000
340,-1,862714,340,      149.91835,        2.60841,        0.73700,       10.68130,1,       -1.00000
341,-1,862678,341,      149.74336,        2.60417,        0.49000,        9.58178,1,       -1.00000
342,-1,862654,342,      150.57201,        2.60658,        0.65910,       10.51770,1,       -1.00000
343,-1,862536,343,      149.93322,        2.60866,        0.74800,        9.59095,1,       -1.00000
344,-1,862418,344,      150.19709,        2.60721,        0.80620,        9.72289,1,       -1.00000
345,-1,862091,345,      149.93331,        2.60639,        0.82780,       10.55180,1,       -1.00000
346,-1,861887,346,      149.92705,        2.60642,        0.75580,       10.64980,1,       -1.00000
347,-1,861753,347,      150.30097,        2.60716,        0.66150,        9.61679,1,       -1.00000
348,-1,861648,348,      150.53530,        2.60615,        0.59750,       10.05740,1,       -1.00000
349,-1,861614,349,      149.91827,        2.60644,        0.73130,       10.65000,1,       -1.00000
350,-1,861311,350,      150.16438,        2.60541,        0.60710,        9.51782,1,       -1.00000
351,-1,861309,351,      150.31424,        2.60498,        0.34260,       10.11410,1,       -1.00000
352,-1,861100,352,      150.14183,        2.60618,        0.66560,        9.88610,1,       -1.00000
353,-1,860978,353,      150.18297,        2.60583,        0.69680,       10.02790,1,       -1.00000
354,-1,860940,354,      149.78330,        2.60537,        0.94400,       10.18740,1,       -1.00000
355,-1,860882,355,      150.54977,        2.60167,        0.11000,        9.70393,1,       -1.00000
356,-1,860852,356,      150.06667,        2.60476,        0.94660,        9.86911,1,       -1.00000
357,-1,860381,357,      150.05392,        2.60327,        0.47950,       10.19740,1,       -1.00000
358,-1,860270,358,      150.12244,        2.60130,        0.58030,       10.43940,1,       -1.00000
359,-1,860204,359,      149.83481,        2.60369,        0.22630,        8.68427,1,       -1.00000
360,-1,860183,360,      150.57765,        2.60143,        0.60490,       11.00080,1,       -1.00000
361,-1,860133,361,      149.87122,        2.60358,        0.39000,       11.05110,1,       -1.00000
362,-1,860084,362,      150.02091,        2.60425,        0.66360,        9.84450,1,       -1.00000
363,-1,860011,363,      150.17045,        2.60305,        0.66250,        9.76414,1,       -1.00000
364,-1,859767,364,      150.06233,        2.60373,        0.84990,        9.95582,1,       -1.00000
365,-1,859691,365,      150.08609,        2.60038,        0.97900,       11.29730,1,       -1.00000
366,-1,859442,366,      150.13297,        2.60214,        0.48040,       10.12100,1,       -1.00000
367,-1,859417,367,      150.02018,        2.60272,        0.56930,        9.73698,1,       -1.00000
368,-1,859393,368,      150.56973,        2.60118,        0.90160,       10.39070,1,       -1.00000
369,-1,859169,369,      149.67234,        2.60123,        0.98180,       10.70040,1,       -1.00000
370,-1,859135,370,      150.53170,        2.60219,        0.80220,        9.97390,1,       -1.00000
371,-1,859087,371,      150.16613,        2.60115,        0.50930,        9.63769,1,       -1.00000
372,-1,859023,372,      150.17094,        2.60212,        0.54340,        9.31388,1,       -1.00000
373,-1,859015,373,      150.09069,        2.60002,        0.97920,       11.22730,1,       -1.00000
374,-1,858973,374,      149.71091,        2.60104,        0.10290,        8.65005,1,       -1.00000
375,-1,858719,375,      150.56577,        2.60219,        0.66250,        9.78026,1,       -1.00000
376,-1,858637,376,      149.63864,        2.59866,        0.29970,       10.57510,1,       -1.00000
377,-1,858622,377,      149.66820,        2.60159,        0.47250,       10.05510,1,       -1.00000
378,-1,858621,378,      150.43084,        2.60200,        0.76360,        9.77664,1,       -1.00000
379,-1,858446,379,      149.92400,        2.59792,        0.63030,       10.85680,1,       -1.00000
380,-1,858248,380,      149.63727,        2.60173,        0.54210,       11.65000,1,       -1.00000
381,-1,858099,381,      150.08081,        2.59988,        0.70540,       10.84770,1,       -1.00000
382,-1,857978,382,      150.16745,        2.60057,        0.53170,        9.55583,1,       -1.00000
383,-1,857963,383,      149.80519,        2.59748,        0.32570,        9.85953,1,       -1.00000
384,-1,857914,384,      150.16817,        2.59973,        0.42280,        9.36255,1,       -1.00000
385,-1,857817,385,      150.02989,        2.60109,        0.43650,        9.17142,1,       -1.00000
386,-1,857714,386,      150.18651,        2.59916,        0.90390,       10.75070,1,       -1.00000
387,-1,857559,387,      150.44272,        2.59855,        0.58640,        9.93968,1,       -1.00000
388,-1,857330,388,      150.39668,        2.59841,        0.53320,       10.55470,1,       -1.00000
389,-1,857261,389,      150.26354,        2.59974,        0.36360,        8.90755,1,       -1.00000
390,-1,857130,390,      149.73704,        2.60457,        0.67790,       10.85040,1,       -1.00000
391,-1,857089,391,      149.77788,        2.59716,        0.37010,        9.55000,1,       -1.00000
392,-1,856983,392,      150.18055,        2.59870,        0.89580,       10.76830,1,       -1.00000
393,-1,856978,393,      150.04856,        2.59757,        0.60200,       10.19150,1,       -1.00000
394,-1,856871,394,      150.52463,        2.59917,        0.60040,       10.00000,1,       -1.00000
395,-1,856818,395,      149.77484,        2.59649,        0.41190,       10.71370,1,       -1.00000
396,-1,856802,396,      149.94238,        2.59726,        0.91290,       10.90390,1,       -1.00000
397,-1,856752,397,      150.14519,        2.59758,        0.67290,       10.39620,1,       -1.00000
398,-1,856574,398,      150.55321,        2.59584,        0.83390,       10.80090,1,       -1.00000
399,-1,856502,399,      150.55614,        2.59804,        0.86100,        9.90431,1,       -1.00000
400,-1,856383,400,      150.13430,        2.59656,        0.59070,       10.13700,1,       -1.00000
401,-1,856294,401,      150.42236,        2.59473,        0.33770,        9.90092,1,       -1.00000
402,-1,856241,402,      149.86482,        2.59751,        0.44510,       10.21120,1,       -1.00000
403,-1,856145,403,      150.31148,        2.59541,        0.41870,       10.09350,1,       -1.00000
404,-1,855950,404,      150.07042,        2.59699,        0.67030,       10.45030,1,       -1.00000
405,-1,855809,405,      150.02595,        2.59743,        0.66830,       10.30790,1,       -1.00000
406,-1,855737,406,      149.93802,        2.59711,        0.65500,       10.10820,1,       -1.00000
407,-1,855604,407,      150.32988,        2.59450,        0.49960,       10.80150,1,       -1.00000
408,-1,855581,408,      150.34256,        2.59502,        0.38000,       10.41050,1,       -1.00000
409,-1,855491,409,      150.16854,        2.59641,        0.92200,       10.60000,1,       -1.00000
410,-1,855458,410,      150.54164,        2.59481,        0.99880,       10.22320,1,       -1.00000
411,-1,854925,411,      149.92284,        2.59488,        0.82840,       10.58340,1,       -1.00000
412,-1,854708,412,      149.97243,        2.59530,        0.75250,        9.62523,1,       -1.00000
413,-1,854381,413,      150.58655,        2.59532,        0.91070,       10.14660,1,       -1.00000
414,-1,854249,414,      150.10749,        2.59415,        0.63780,        9.70589,1,       -1.00000
415,-1,854167,415,      150.05858,        2.59470,        0.59060,       10.14660,1,       -1.00000
416,-1,854043,416,      150.05786,        2.59423,        0.61630,       10.34950,1,       -1.00000
417,-1,853874,417,      150.44784,        2.59252,        0.52140,       10.59720,1,       -1.00000
418,-1,853791,418,      149.62023,        2.59216,        0.37900,       10.05340,1,       -1.00000
419,-1,853780,419,      150.31036,        2.59394,        0.77650,       10.07200,1,       -1.00000
420,-1,853754,420,      150.18050,        2.59225,        0.97800,       10.91880,1,       -1.00000
421,-1,853526,421,      150.06629,        2.59241,        0.89190,       10.64080,1,       -1.00000
422,-1,853219,422,      150.12760,        2.59233,        0.44290,       10.05000,1,       -1.00000
423,-1,853042,423,      149.61861,        2.59198,        0.34530,        9.26278,1,       -1.00000
424,-1,852914,424,      150.15143,        2.59271,        0.41060,       11.00000,1,       -1.00000
425,-1,852352,425,      150.05033,        2.59413,        0.35580,       10.60100,1,       -1.00000
426,-1,852309,426,      149.91170,        2.59010,        0.86370,       10.62210,1,       -1.00000
427,-1,852263,427,      149.99681,        2.58957,        0.53130,       10.74930,1,       -1.00000
428,-1,852102,428,      150.16204,        2.59061,        0.92810,       10.41380,1,       -1.00000
429,-1,852002,429,      149.85670,        2.58858,        0.23940,        8.73194,1,       -1.00000
430,-1,851497,430,      150.41507,        2.58871,        0.62870,        9.97344,1,       -1.00000
431,-1,851323,431,      150.42261,        2.58993,        0.80820,       10.76250,1,       -1.00000
432,-1,851087,432,      150.41506,        2.59062,        0.23830,        9.39980,1,       -1.00000
433,-1,850723,433,      150.02698,        2.58932,        0.75140,        9.59204,1,       -1.00000
434,-1,850645,434,      149.66958,        2.58612,        0.31420,       10.30380,1,       -1.00000
435,-1,850608,435,      150.59737,        2.58727,        0.37780,        9.84996,1,       -1.00000
436,-1,850346,436,      150.15817,        2.58792,        0.66300,       10.06450,1,       -1.00000
437,-1,850345,437,      150.21603,        2.58736,        0.72570,       10.90000,1,       -1.00000
438,-1,850298,438,      150.45191,        2.58945,        0.50980,       11.00000,1,       -1.00000
439,-1,849833,439,      150.54938,        2.58727,        0.36550,        9.27555,1,       -1.00000
440,-1,849647,440,      150.48574,        2.58537,        0.92650,       10.99260,1,       -1.00000
441,-1,849616,441,      150.47194,        2.58663,        0.48900,       10.45010,1,       -1.00000
442,-1,849431,442,      150.12909,        2.59563,        0.40000,       11.49980,1,       -1.00000
443,-1,849415,443,      150.55013,        2.58717,        0.34950,        8.99852,1,       -1.00000
444,-1,849383,444,      150.46381,        2.58729,        0.28460,        8.81157,1,       -1.00000
445,-1,849379,445,      149.75593,        2.58445,        0.56840,       10.59840,1,       -1.00000
446,-1,849345,446,      150.26705,        2.58630,        0.93040,       10.67680,1,       -1.00000
447,-1,849244,447,      150.42946,        2.58411,        0.62180,       10.65780,1,       -1.00000
448,-1,849158,448,      149.68042,        2.58732,        0.79130,       10.26260,1,       -1.00000
449,-1,849112,449,      149.83553,        2.58404,        0.39970,       10.50000,1,       -1.00000
450,-1,849089,450,      150.48720,        2.58533,        0.81720,       10.14070,1,       -1.00000
451,-1,849082,451,      150.21108,        2.58741,        0.66200,        9.66699,1,       -1.00000
