GroupID,cenID,cenID2015,RA_avg,Dec_avg,z_avg,HaloMass,GroupTag,Richness
10600,13206,418299,      149.89712,        1.92911,        0.67670,       11.91521,0,1
10601,13207,423154,      149.89778,        1.93507,        0.13240,       10.90394,0,1
10602,13208,363232,      149.89810,        1.84188,        0.92720,       12.05965,0,1
10603,13209,411647,      149.89926,        1.91783,        0.84930,       12.04353,0,1
10604,13210,360684,      149.89926,        1.83601,        0.84950,       12.83184,0,1
10605,13211,436555,      149.89935,        1.95734,        0.37200,       11.43476,0,1
10606,13212,341788,      149.89993,        1.80601,        0.58310,       11.58860,0,1
10607,13213,386769,      149.90025,        1.89666,        0.12560,       12.15167,0,1
10608,13214,369975,      149.89787,        1.85045,        0.63650,       12.98155,0,3
10609,13217,390865,      149.90056,        1.88498,        0.63640,       11.61668,0,1
10610,13218,404333,      149.90073,        1.90530,        0.30110,       11.20634,0,1
10611,13219,430596,      149.89788,        1.94749,        0.77278,       12.34389,0,3
10612,13222,371675,      149.90122,        1.85447,        0.73470,       11.81971,0,1
10613,13223,369948,      149.90163,        1.85059,        0.10650,       11.14030,0,2
10614,13225,347007,      149.90640,        1.81607,        0.67700,       11.79404,0,1
10615,13226,430512,      149.90811,        1.94593,        0.33870,       11.55029,0,1
10616,13227,398891,      149.90866,        1.89724,        0.52450,       11.67012,0,1
10617,13228,401241,      149.90286,        1.90008,        0.33849,       12.42506,0,6
10618,13234,416000,      149.91220,        1.92335,        0.77440,       12.34525,0,1
10619,13235,342285,      149.91222,        1.80788,        0.70610,       11.99955,0,1
10620,13236,441867,      149.91900,        1.96499,        0.60087,       11.96117,0,2
10621,13238,334006,      149.91316,        1.79604,        0.37420,       11.18816,0,1
10622,13239,400649,      149.90953,        1.89853,        0.44390,       11.99566,1,2
10623,13241,368816,      149.91475,        1.84832,        0.56960,       12.26595,0,1
10624,13242,335052,      149.91525,        1.79650,        0.92390,       11.85038,0,1
10625,13243,374512,      149.91528,        1.86033,        0.73330,       11.45659,0,1
10626,13244,396252,      149.91297,        1.89174,        0.77431,       11.82913,0,2
10627,13246,347131,      149.91322,        1.81805,        0.36860,       11.69575,0,2
10628,13248,380385,      149.91731,        1.86816,        0.44510,       11.25703,0,1
10629,13249,407054,      149.91783,        1.91010,        0.77480,       12.27625,0,1
10630,13250,372614,      149.91783,        1.85600,        0.25020,       11.12155,0,1
10631,13251,425960,      149.91843,        1.94168,        0.99960,       12.18318,0,1
10632,13252,394006,      149.91887,        1.89109,        0.34937,       11.73659,0,2
10633,13254,355423,      149.91537,        1.82785,        0.52925,       12.48459,0,4
10634,13258,394232,      149.92305,        1.89020,        0.63700,       11.53573,0,1
10635,13259,400936,      149.92415,        1.90139,        0.97000,       11.70706,0,1
10636,13260,406318,      149.92499,        1.90979,        0.12420,       10.94683,0,1
10637,13261,391030,      149.92650,        1.87529,        0.36960,       12.01311,0,2
10638,13263,429222,      149.92989,        1.94688,        0.16900,       10.94365,0,1
10639,13264,422197,      149.93019,        1.93338,        0.60040,       12.19164,0,1
10640,13265,383996,      149.93021,        1.87131,        0.22940,       11.57994,0,1
10641,13266,421763,      149.93158,        1.93328,        0.91840,       11.79905,0,1
10642,13267,405485,      149.92906,        1.90658,        0.82929,       12.10924,0,2
10643,13269,364373,      149.93124,        1.84151,        0.34375,       12.15762,0,2
10644,13271,397614,      149.93099,        1.89690,        0.78923,       11.94170,0,2
10645,13273,418804,      149.93514,        1.92764,        0.67670,       12.00872,0,1
10646,13274,424624,      149.93520,        1.93918,        0.63790,       11.80818,0,1
10647,13275,396868,      149.93832,        1.89174,        0.21980,       11.95913,0,1
10648,13276,434977,      149.93546,        1.95449,        0.43775,       12.29239,1,3
10649,13279,404414,      149.93098,        1.90628,        0.56767,       12.19205,0,3
10650,13282,388119,      149.93781,        1.87721,        0.69470,       11.64349,0,2
10651,13284,341047,      149.94092,        1.80620,        0.83200,       12.06228,0,1
10652,13285,333112,      149.94095,        1.79375,        0.42310,       12.27570,0,1
10653,13286,354674,      149.94116,        1.82751,        0.36781,       12.94773,0,3
10654,13289,348421,      149.94318,        1.81710,        0.53100,       12.41911,0,1
10655,13290,363113,      149.94336,        1.84192,        0.22200,       10.94799,0,1
10656,13291,388759,      149.94347,        1.88094,        0.57010,       12.00044,0,1
10657,13292,374754,      149.94354,        1.86168,        0.56220,       12.30860,0,1
10658,13293,346196,      149.93411,        1.81171,        0.12579,       11.38647,0,2
10659,13295,383363,      149.94431,        1.87265,        0.33810,       11.58874,0,1
10660,13296,375021,      149.94542,        1.86029,        0.58490,       11.58941,0,1
10661,13297,415529,      149.94511,        1.92288,        0.66893,       12.55543,0,2
10662,13299,375260,      149.94574,        1.86079,        0.26360,       11.30878,0,1
10663,13300,366168,      149.94640,        1.84720,        0.76280,       11.47452,0,1
10664,13301,357548,      149.94722,        1.83212,        0.18580,       11.02288,0,1
10665,13302,353952,      149.94754,        1.82556,        0.75460,       12.30265,0,1
10666,13303,347428,      149.93830,        1.81553,        0.33779,       11.87593,0,2
10667,13305,340212,      149.94791,        1.80535,        0.92830,       11.81957,0,1
10668,13306,342432,      149.94871,        1.80929,        0.73530,       11.65980,0,1
10669,13307,436947,      149.94899,        1.95958,        0.24000,       11.01354,0,1
10670,13308,385575,      149.95015,        1.87688,        0.83410,       11.73874,0,1
10671,13309,437159,      149.95068,        1.95924,        0.92010,       12.32776,0,1
10672,13310,392560,      149.95081,        1.88787,        0.52770,       11.68744,0,1
10673,13311,360450,      149.95349,        1.83526,        0.22540,       11.52877,0,1
10674,13312,364266,      149.95717,        1.84165,        0.42510,       12.11633,0,1
10675,13313,423223,      149.95960,        1.93547,        0.22070,       11.21549,0,1
10676,13314,410495,      149.96107,        1.91541,        0.82720,       12.43121,0,1
10677,13315,353155,      149.96156,        1.82560,        0.34550,       12.01785,0,1
10678,13316,410407,      149.96036,        1.91438,        0.34146,       11.97320,0,4
10679,13320,338832,      149.95923,        1.80139,        0.67881,       12.50817,0,3
10680,13323,422449,      149.96202,        1.93460,        0.30130,       11.44057,0,1
10681,13324,378568,      149.96213,        1.86488,        0.88500,       12.03910,0,1
10682,13325,385250,      149.96437,        1.87679,        0.21890,       11.03608,0,1
10683,13326,355762,      149.96436,        1.82849,        0.22140,       11.29477,0,1
10684,13327,384489,      149.96446,        1.87541,        0.56320,       11.74006,0,1
10685,13328,366234,      149.96483,        1.84514,        0.57800,       11.70002,0,1
10686,13329,368989,      149.96695,        1.84917,        0.75140,       12.56823,0,1
10687,13330,365982,      149.96745,        1.84593,        0.53040,       11.65261,0,1
10688,13331,404263,      149.96860,        1.90495,        0.35220,       11.97426,0,1
10689,13332,429941,      149.97011,        1.94686,        0.47390,       11.79869,0,1
10690,13333,349676,      149.97009,        1.81971,        0.32300,       11.23399,0,1
10691,13334,359581,      149.97028,        1.83417,        0.10530,       11.41387,0,1
10692,13335,417258,      149.96986,        1.92562,        0.44644,       12.61924,0,2
10693,13337,356391,      149.97115,        1.82935,        0.69560,       11.79753,0,1
10694,13338,431671,      149.97137,        1.95037,        0.92790,       11.88593,0,1
10695,13339,418001,      149.97058,        1.92964,        0.37033,       12.33798,0,2
10696,13341,416895,      149.97191,        1.92602,        0.35250,       11.45883,0,1
10697,13342,400106,      149.97307,        1.90009,        0.96480,       11.86883,0,1
10698,13343,381825,      149.97342,        1.86978,        0.12410,       11.77522,0,1
10699,13344,379037,      149.97377,        1.86716,        0.83430,       11.77191,0,1
10700,13345,364815,      149.97400,        1.84312,        0.39900,       11.74628,0,1
10701,13346,403651,      149.97412,        1.90505,        0.55810,       11.67167,0,1
10702,13347,416981,      149.97412,        1.92615,        0.89680,       12.21830,0,1
10703,13348,396106,      149.97458,        1.89400,        0.53850,       11.47746,0,1
10704,13349,386682,      149.97591,        1.87738,        0.53900,       11.78437,0,1
10705,13350,421296,      149.97615,        1.93212,        0.16450,       11.27375,0,1
10706,13351,392638,      149.97208,        1.88740,        0.72955,       12.69308,0,2
10707,13353,425011,      149.97700,        1.93973,        0.79320,       12.34279,0,1
10708,13354,422338,      149.97704,        1.93314,        0.31020,       11.64972,0,1
10709,13355,347029,      149.97761,        1.81574,        0.56100,       11.53050,0,1
10710,13356,359510,      149.97777,        1.83432,        0.37020,       11.43224,0,1
10711,13357,420664,      149.97845,        1.93134,        0.34170,       11.43943,0,1
10712,13358,343427,      149.97916,        1.80910,        0.82980,       12.45551,0,1
10713,13359,406680,      149.97998,        1.90863,        0.26690,       11.57973,0,1
10714,13360,377801,      149.98018,        1.86394,        0.42590,       11.45622,0,1
10715,13361,407656,      149.98181,        1.91157,        0.38950,       11.44410,0,1
10716,13362,434746,      149.97681,        1.95329,        0.60043,       11.87974,0,2
10717,13364,351803,      149.98052,        1.81863,        0.34359,       11.64013,0,2
10718,13366,382344,      149.98242,        1.87044,        0.37030,       11.49190,0,1
10719,13367,369110,      149.98331,        1.85181,        0.53020,       11.59604,0,1
10720,13368,369627,      149.98334,        1.84909,        0.34310,       11.98830,0,1
10721,13369,392928,      149.98346,        1.88881,        0.27500,       11.26006,0,1
10722,13370,342276,      149.98358,        1.80656,        0.47941,       12.31053,0,2
10723,13372,415521,      149.98387,        1.92342,        0.82800,       11.89806,0,1
10724,13373,400858,      149.98029,        1.90170,        0.18585,       11.33367,0,3
10725,13376,338461,      149.98142,        1.80643,        0.45885,       11.65991,0,2
10726,13378,391704,      149.98744,        1.88677,        0.21990,       11.02955,0,1
10727,13379,406722,      149.98640,        1.91065,        0.44684,       11.79384,0,2
10728,13381,395885,      149.98637,        1.88869,        0.34082,       11.28921,0,2
10729,13383,375232,      149.98879,        1.85946,        0.83450,       12.58199,0,1
10730,13384,405791,      149.98885,        1.90854,        0.16500,       11.07475,0,1
10731,13385,386752,      149.98895,        1.87752,        0.56230,       11.47515,0,1
10732,13386,347247,      149.98588,        1.83023,        0.26630,       12.88975,0,3
10733,13389,419435,      149.98938,        1.93131,        0.76220,       12.36202,0,2
10734,13391,340766,      149.99190,        1.80629,        0.46490,       11.27760,0,1
10735,13392,397793,      149.99213,        1.89655,        0.89860,       11.70164,0,1
10736,13393,349022,      149.99216,        1.81734,        0.26970,       11.68258,0,1
10737,13394,403197,      149.99226,        1.90364,        0.28030,       11.44350,0,1
10738,13395,393982,      149.99246,        1.88897,        0.78050,       12.01239,0,1
10739,13396,353124,      149.99297,        1.82587,        0.69430,       11.57970,0,1
10740,13397,435886,      149.99330,        1.95596,        0.51800,       11.50499,0,1
